id_student,total_clicks,active_days,total_events,activity_variance,features,prediction
394979,1180,86,577,11.690771788331167,"[1180.0,86.0,11.690771788331167]",0
396683,3207,91,752,58.97896812694065,"[3207.0,91.0,58.97896812694065]",1
397310,69,10,43,7.978443178688156,"[69.0,10.0,7.978443178688156]",0
397470,3203,93,684,57.52210583872562,"[3203.0,93.0,57.52210583872562]",1
397506,9070,251,2518,39.60582757233136,"[9070.0,251.0,39.60582757233136]",2
397671,4607,155,1756,29.098921184061897,"[4607.0,155.0,29.098921184061897]",1
397829,548,50,208,8.907598224125792,"[548.0,50.0,8.907598224125792]",0
398067,580,81,246,6.697866806161975,"[580.0,81.0,6.697866806161975]",0
400010,391,20,132,37.735192285744425,"[391.0,20.0,37.735192285744425]",0
400599,1155,57,398,17.53926850953665,"[1155.0,57.0,17.53926850953665]",0
402806,7539,208,1572,33.818676427754504,"[7539.0,208.0,33.818676427754504]",2
404022,2268,102,543,38.42368712254013,"[2268.0,102.0,38.42368712254013]",1
404135,3742,117,919,41.82434180408023,"[3742.0,117.0,41.82434180408023]",1
404804,509,26,152,16.307478227912682,"[509.0,26.0,16.307478227912682]",0
405088,1388,87,409,29.692575239023085,"[1388.0,87.0,29.692575239023085]",0
405193,6153,132,1132,52.83239344723029,"[6153.0,132.0,52.83239344723029]",2
405314,4687,99,992,60.21765989803269,"[4687.0,99.0,60.21765989803269]",1
405471,734,89,295,10.338894897508943,"[734.0,89.0,10.338894897508943]",0
406056,946,103,477,11.528096600552804,"[946.0,103.0,11.528096600552804]",0
406254,1820,60,450,40.38948792029031,"[1820.0,60.0,40.38948792029031]",0
407545,172,24,83,9.95497108360252,"[172.0,24.0,9.95497108360252]",0
407818,5470,149,1476,40.59511608589398,"[5470.0,149.0,40.59511608589398]",1
408239,1191,116,495,10.870268792821358,"[1191.0,116.0,10.870268792821358]",0
408763,1599,85,494,24.934435033105682,"[1599.0,85.0,24.934435033105682]",0
409276,24,4,16,6.6332495807108,"[24.0,4.0,6.6332495807108]",0
409540,288,20,64,16.62718129734372,"[288.0,20.0,16.62718129734372]",0
409733,1870,95,551,31.277162886890487,"[1870.0,95.0,31.277162886890487]",0
410739,757,61,311,10.318877602369241,"[757.0,61.0,10.318877602369241]",0
411381,129,9,34,12.12435565298214,"[129.0,9.0,12.12435565298214]",0
411619,3313,175,920,24.103605055739834,"[3313.0,175.0,24.103605055739834]",1
411642,298,39,155,8.018029615833173,"[298.0,39.0,8.018029615833173]",0
412081,497,17,135,26.623601868841643,"[497.0,17.0,26.623601868841643]",0
412102,3527,87,717,46.38032978153792,"[3527.0,87.0,46.38032978153792]",1
412175,531,66,293,6.650463993487321,"[531.0,66.0,6.650463993487321]",0
412343,228,19,82,18.645821694595995,"[228.0,19.0,18.645821694595995]",0
412697,3081,83,898,67.78650084881126,"[3081.0,83.0,67.78650084881126]",1
412717,1401,125,723,9.27387589918845,"[1401.0,125.0,9.27387589918845]",0
412731,1786,124,600,14.501987166798738,"[1786.0,124.0,14.501987166798738]",0
413052,265,19,76,10.448145418688355,"[265.0,19.0,10.448145418688355]",0
413580,482,37,201,17.244139884620523,"[482.0,37.0,17.244139884620523]",0
413891,667,45,135,22.02610939202598,"[667.0,45.0,22.02610939202598]",0
414304,2231,190,965,12.0572626597418,"[2231.0,190.0,12.0572626597418]",1
416008,1534,99,705,12.702541716871146,"[1534.0,99.0,12.702541716871146]",0
416304,4037,94,912,62.84241547914323,"[4037.0,94.0,62.84241547914323]",1
416420,2955,110,684,29.09947421345587,"[2955.0,110.0,29.09947421345587]",1
416696,1279,50,327,21.943424471832568,"[1279.0,50.0,21.943424471832568]",0
417184,3664,85,713,62.85850011267025,"[3664.0,85.0,62.85850011267025]",1
417263,868,79,294,11.629420770555056,"[868.0,79.0,11.629420770555056]",0
417547,1280,84,302,16.887022926381125,"[1280.0,84.0,16.887022926381125]",0
418129,20,2,15,5.656854249492381,"[20.0,2.0,5.656854249492381]",0
418490,4071,180,1677,26.61882288613784,"[4071.0,180.0,26.61882288613784]",1
419081,661,25,180,22.702936667606092,"[661.0,25.0,22.702936667606092]",0
419791,3402,93,714,36.961002533412085,"[3402.0,93.0,36.961002533412085]",1
419990,3713,83,777,57.2838640578546,"[3713.0,83.0,57.2838640578546]",1
421111,1306,81,302,21.474044050928892,"[1306.0,81.0,21.474044050928892]",0
421209,2055,54,389,63.74164145475007,"[2055.0,54.0,63.74164145475007]",1
422087,4405,223,1273,27.597936580523655,"[4405.0,223.0,27.597936580523655]",1
423879,4641,89,848,58.31001601194759,"[4641.0,89.0,58.31001601194759]",1
423985,506,24,98,46.57478013826298,"[506.0,24.0,46.57478013826298]",0
424069,18,1,9,0.0,"[18.0,1.0,0.0]",0
424950,428,28,119,15.846151870423592,"[428.0,28.0,15.846151870423592]",0
425218,2538,71,405,58.63536677999505,"[2538.0,71.0,58.63536677999505]",1
425332,1326,24,269,62.03803181359276,"[1326.0,24.0,62.03803181359276]",0
426547,758,77,268,11.102471198442045,"[758.0,77.0,11.102471198442045]",0
426616,3004,116,784,32.82612409025174,"[3004.0,116.0,32.82612409025174]",1
426650,551,35,162,15.998791971202548,"[551.0,35.0,15.998791971202548]",0
429494,151,7,47,27.0114614121311,"[151.0,7.0,27.0114614121311]",0
429740,25,2,10,16.263455967290593,"[25.0,2.0,16.263455967290593]",0
431136,1189,84,269,11.33019640363914,"[1189.0,84.0,11.33019640363914]",0
431268,1189,54,398,21.797083707256807,"[1189.0,54.0,21.797083707256807]",0
431406,1308,108,579,14.178655363354192,"[1308.0,108.0,14.178655363354192]",0
432480,151,24,68,5.879065044469354,"[151.0,24.0,5.879065044469354]",0
433151,1277,89,500,16.12458676256648,"[1277.0,89.0,16.12458676256648]",0
433280,540,36,233,15.21653236262642,"[540.0,36.0,15.21653236262642]",0
434347,2118,99,477,32.01014449591489,"[2118.0,99.0,32.01014449591489]",1
434476,21204,252,3789,76.71001059619762,"[21204.0,252.0,76.71001059619762]",2
434841,170,20,74,10.117728057851306,"[170.0,20.0,10.117728057851306]",0
435287,43,5,21,8.203657720797473,"[43.0,5.0,8.203657720797473]",0
435587,649,45,251,13.063636012174632,"[649.0,45.0,13.063636012174632]",0
435780,1921,105,621,14.442807505630222,"[1921.0,105.0,14.442807505630222]",0
438703,312,23,121,13.865674054875495,"[312.0,23.0,13.865674054875495]",0
439013,45,3,9,24.24871130596428,"[45.0,3.0,24.24871130596428]",0
439713,1161,88,495,12.555951059200767,"[1161.0,88.0,12.555951059200767]",0
441000,258,16,87,27.263834408730304,"[258.0,16.0,27.263834408730304]",0
441181,347,29,160,10.331929561940811,"[347.0,29.0,10.331929561940811]",0
441201,2191,134,836,20.6136160062331,"[2191.0,134.0,20.6136160062331]",1
441606,3570,121,916,29.642628079322453,"[3570.0,121.0,29.642628079322453]",1
442359,1952,108,589,22.09186584509842,"[1952.0,108.0,22.09186584509842]",0
442563,2378,87,628,40.8456159347031,"[2378.0,87.0,40.8456159347031]",1
442669,2534,90,640,35.01393337782498,"[2534.0,90.0,35.01393337782498]",1
442877,1697,83,350,52.73848342946733,"[1697.0,83.0,52.73848342946733]",0
443275,1498,130,719,8.716210847864144,"[1498.0,130.0,8.716210847864144]",0
443387,824,62,248,15.733838543218624,"[824.0,62.0,15.733838543218624]",0
444117,325,26,142,9.394679345246434,"[325.0,26.0,9.394679345246434]",0
444561,1355,154,621,8.135599065745582,"[1355.0,154.0,8.135599065745582]",0
444697,2234,96,456,40.71272377516619,"[2234.0,96.0,40.71272377516619]",1
444814,56,8,18,12.705454396776663,"[56.0,8.0,12.705454396776663]",0
445410,931,31,205,73.18674008815519,"[931.0,31.0,73.18674008815519]",0
445760,542,44,200,9.983178240426584,"[542.0,44.0,9.983178240426584]",0
445785,323,32,171,11.04056851913915,"[323.0,32.0,11.04056851913915]",0
446345,150,13,72,7.19508379167545,"[150.0,13.0,7.19508379167545]",0
446439,2111,93,486,28.562587625681044,"[2111.0,93.0,28.562587625681044]",1
447162,1345,134,653,10.37304685223997,"[1345.0,134.0,10.37304685223997]",0
447242,921,90,469,8.746170911774907,"[921.0,90.0,8.746170911774907]",0
447510,560,93,316,8.579523771398533,"[560.0,93.0,8.579523771398533]",0
448370,82,7,20,24.164121376635276,"[82.0,7.0,24.164121376635276]",0
464968,762,80,317,12.56373624183628,"[762.0,80.0,12.56373624183628]",0
465009,368,25,169,22.01613045019492,"[368.0,25.0,22.01613045019492]",0
465331,285,41,161,9.987370073027721,"[285.0,41.0,9.987370073027721]",0
465900,2596,132,701,36.98373206774883,"[2596.0,132.0,36.98373206774883]",1
466425,1278,84,371,53.168310026273296,"[1278.0,84.0,53.168310026273296]",0
466539,2551,134,1003,16.267226481171985,"[2551.0,134.0,16.267226481171985]",1
466599,123,8,45,15.089613267788826,"[123.0,8.0,15.089613267788826]",0
466900,386,15,91,24.571954590161372,"[386.0,15.0,24.571954590161372]",0
467144,1236,59,329,28.261356416683405,"[1236.0,59.0,28.261356416683405]",0
467363,2319,56,460,72.23692754608754,"[2319.0,56.0,72.23692754608754]",1
467700,1417,57,367,42.87416746234231,"[1417.0,57.0,42.87416746234231]",0
467822,3273,200,1217,21.249221682465283,"[3273.0,200.0,21.249221682465283]",1
468349,122,14,49,9.033515130025277,"[122.0,14.0,9.033515130025277]",0
468720,855,82,338,21.248111310579752,"[855.0,82.0,21.248111310579752]",0
468947,651,40,218,19.96020078517787,"[651.0,40.0,19.96020078517787]",0
469284,2,1,1,0.0,"[2.0,1.0,0.0]",0
469624,692,94,300,7.342395764750902,"[692.0,94.0,7.342395764750902]",0
470253,113,7,33,17.939050248257956,"[113.0,7.0,17.939050248257956]",0
470464,1209,65,343,21.376681220432697,"[1209.0,65.0,21.376681220432697]",0
470693,3262,158,925,21.20691989856835,"[3262.0,158.0,21.20691989856835]",1
470733,575,54,243,11.17807390065844,"[575.0,54.0,11.17807390065844]",0
471196,435,62,210,10.746698975421412,"[435.0,62.0,10.746698975421412]",0
471580,5611,182,1527,35.55026942576256,"[5611.0,182.0,35.55026942576256]",1
472262,440,39,225,9.687074182013228,"[440.0,39.0,9.687074182013228]",0
472290,2805,158,966,20.22034250620622,"[2805.0,158.0,20.22034250620622]",1
472336,1746,73,409,31.00929673530609,"[1746.0,73.0,31.00929673530609]",0
472348,122,14,64,7.670408387769508,"[122.0,14.0,7.670408387769508]",0
473406,83,8,38,4.68851179556401,"[83.0,8.0,4.68851179556401]",0
474628,3620,179,1071,17.45798511040856,"[3620.0,179.0,17.45798511040856]",1
474667,3170,92,618,60.76063883571993,"[3170.0,92.0,60.76063883571993]",1
475363,329,17,100,19.65941624410103,"[329.0,17.0,19.65941624410103]",0
475734,3115,174,881,22.8259738322364,"[3115.0,174.0,22.8259738322364]",1
475901,34,8,20,4.743416490252569,"[34.0,8.0,4.743416490252569]",0
476170,375,36,136,19.007329413375555,"[375.0,36.0,19.007329413375555]",0
476520,2339,88,379,43.833992370617295,"[2339.0,88.0,43.833992370617295]",1
476816,300,46,161,6.554859538913037,"[300.0,46.0,6.554859538913037]",0
477099,3846,166,1159,35.23937855095027,"[3846.0,166.0,35.23937855095027]",1
477451,635,58,235,12.917311128859518,"[635.0,58.0,12.917311128859518]",0
477556,290,44,112,7.101647964064175,"[290.0,44.0,7.101647964064175]",0
477650,456,21,90,35.502313807895476,"[456.0,21.0,35.502313807895476]",0
477779,317,40,175,9.21644989776154,"[317.0,40.0,9.21644989776154]",0
478069,194,19,101,8.482524174694051,"[194.0,19.0,8.482524174694051]",0
478212,1537,88,424,27.59099839200283,"[1537.0,88.0,27.59099839200283]",0
478444,186,16,80,11.122799407822955,"[186.0,16.0,11.122799407822955]",0
478556,764,66,287,13.437102029668115,"[764.0,66.0,13.437102029668115]",0
478967,327,64,110,10.143599416725019,"[327.0,64.0,10.143599416725019]",0
479061,1411,42,311,66.58061664896596,"[1411.0,42.0,66.58061664896596]",0
479725,34,2,13,19.79898987322333,"[34.0,2.0,19.79898987322333]",0
480014,5261,164,1177,36.305619020579364,"[5261.0,164.0,36.305619020579364]",1
480207,2678,164,1224,12.970996317692396,"[2678.0,164.0,12.970996317692396]",1
480928,609,23,156,34.60802529789533,"[609.0,23.0,34.60802529789533]",0
480981,1641,37,261,80.80883347485947,"[1641.0,37.0,80.80883347485947]",0
481593,1758,70,485,32.025597939702,"[1758.0,70.0,32.025597939702]",0
482030,1337,84,356,20.95503409243853,"[1337.0,84.0,20.95503409243853]",0
482513,5952,174,1198,44.856904903042135,"[5952.0,174.0,44.856904903042135]",2
482726,4070,110,716,30.023232594323417,"[4070.0,110.0,30.023232594323417]",1
483136,330,37,173,8.125332056046757,"[330.0,37.0,8.125332056046757]",0
483411,481,27,141,14.483510616286363,"[481.0,27.0,14.483510616286363]",0
483876,417,40,213,11.315719721719553,"[417.0,40.0,11.315719721719553]",0
484130,661,32,191,37.287556840872405,"[661.0,32.0,37.287556840872405]",0
484223,7645,186,1433,69.53035732645694,"[7645.0,186.0,69.53035732645694]",2
484252,1974,54,318,57.92241612111995,"[1974.0,54.0,57.92241612111995]",0
484355,476,31,158,10.703732642079503,"[476.0,31.0,10.703732642079503]",0
484768,428,52,246,7.843107088931429,"[428.0,52.0,7.843107088931429]",0
484933,624,67,224,9.453569079459756,"[624.0,67.0,9.453569079459756]",0
485448,180,11,73,15.844700863523599,"[180.0,11.0,15.844700863523599]",0
485768,2766,98,609,31.532843493874335,"[2766.0,98.0,31.532843493874335]",1
485772,686,98,371,5.287604645451277,"[686.0,98.0,5.287604645451277]",0
485780,3217,105,735,34.96402651559385,"[3217.0,105.0,34.96402651559385]",1
485791,1379,97,529,14.353590436516015,"[1379.0,97.0,14.353590436516015]",0
486022,1356,112,476,12.542078468249683,"[1356.0,112.0,12.542078468249683]",0
486099,1028,69,303,19.74033265076428,"[1028.0,69.0,19.74033265076428]",0
486282,264,15,90,21.410277905716217,"[264.0,15.0,21.410277905716217]",0
486533,2733,135,748,22.892176421073035,"[2733.0,135.0,22.892176421073035]",1
486650,24,2,11,12.727922061357855,"[24.0,2.0,12.727922061357855]",0
486656,757,54,299,10.769437435143114,"[757.0,54.0,10.769437435143114]",0
487239,2055,124,513,21.09528263341564,"[2055.0,124.0,21.09528263341564]",1
487636,1872,41,360,57.871672585167936,"[1872.0,41.0,57.871672585167936]",0
488427,1381,96,342,15.979835841108377,"[1381.0,96.0,15.979835841108377]",0
489313,60,4,26,13.038404810405298,"[60.0,4.0,13.038404810405298]",0
489443,1577,39,294,59.97841492078843,"[1577.0,39.0,59.97841492078843]",0
489493,147,8,64,19.978113024007047,"[147.0,8.0,19.978113024007047]",0
490313,421,48,105,21.637476927807885,"[421.0,48.0,21.637476927807885]",0
491279,2861,127,621,43.93697267454854,"[2861.0,127.0,43.93697267454854]",1
491474,257,42,112,8.136645143595674,"[257.0,42.0,8.136645143595674]",0
491874,738,36,213,20.298486924610202,"[738.0,36.0,20.298486924610202]",0
491907,68,12,29,5.913518155015419,"[68.0,12.0,5.913518155015419]",0
491959,637,21,189,33.84572843555495,"[637.0,21.0,33.84572843555495]",0
492020,105,10,46,9.021579068482906,"[105.0,10.0,9.021579068482906]",0
492478,608,30,251,16.48182558798156,"[608.0,30.0,16.48182558798156]",0
492928,100,9,52,5.57773351022717,"[100.0,9.0,5.57773351022717]",0
493186,702,81,306,8.290054282090075,"[702.0,81.0,8.290054282090075]",0
493443,945,49,227,25.662066687363016,"[945.0,49.0,25.662066687363016]",0
493451,277,16,99,11.796715644619056,"[277.0,16.0,11.796715644619056]",0
493515,695,54,283,13.770417151977748,"[695.0,54.0,13.770417151977748]",0
493876,2356,106,699,25.5578831446499,"[2356.0,106.0,25.5578831446499]",1
494095,328,32,139,13.57179237930999,"[328.0,32.0,13.57179237930999]",0
494165,3095,103,637,36.329477752105376,"[3095.0,103.0,36.329477752105376]",1
495493,1295,113,621,8.944307246022555,"[1295.0,113.0,8.944307246022555]",0
495786,66,5,27,15.84929020492716,"[66.0,5.0,15.84929020492716]",0
495913,191,26,99,6.65698014233065,"[191.0,26.0,6.65698014233065]",0
496491,5451,137,1128,63.195358943626076,"[5451.0,137.0,63.195358943626076]",1
496801,1879,53,348,49.89626394127653,"[1879.0,53.0,49.89626394127653]",0
496845,1956,61,661,49.98828824583448,"[1956.0,61.0,49.98828824583448]",0
497074,2239,117,638,24.824524158687826,"[2239.0,117.0,24.824524158687826]",1
497102,3620,146,803,55.29618279626096,"[3620.0,146.0,55.29618279626096]",1
497632,486,45,209,10.06930529336106,"[486.0,45.0,10.06930529336106]",0
497793,3459,175,676,18.618584567501596,"[3459.0,175.0,18.618584567501596]",1
498065,4028,186,870,18.059956974391845,"[4028.0,186.0,18.059956974391845]",1
498236,1428,64,340,36.5985839781589,"[1428.0,64.0,36.5985839781589]",0
498635,386,70,180,5.2770843320548755,"[386.0,70.0,5.2770843320548755]",0
498821,1743,159,816,11.754819530003312,"[1743.0,159.0,11.754819530003312]",0
499400,6057,192,1216,33.65388801706159,"[6057.0,192.0,33.65388801706159]",2
499404,6171,211,1442,52.240523626146015,"[6171.0,211.0,52.240523626146015]",2
499469,186,33,114,4.942280482088846,"[186.0,33.0,4.942280482088846]",0
499848,845,39,218,35.05209156108972,"[845.0,39.0,35.05209156108972]",0
500067,4,2,4,1.4142135623730951,"[4.0,2.0,1.4142135623730951]",0
500113,473,27,138,13.001095724149177,"[473.0,27.0,13.001095724149177]",0
500597,1919,64,384,33.84019033845491,"[1919.0,64.0,33.84019033845491]",0
500659,2376,68,468,43.0757341923176,"[2376.0,68.0,43.0757341923176]",1
500815,6229,226,1399,26.402662554570163,"[6229.0,226.0,26.402662554570163]",2
501053,298,17,100,16.970996019160246,"[298.0,17.0,16.970996019160246]",0
501095,783,89,311,11.259520996675032,"[783.0,89.0,11.259520996675032]",0
501422,172,11,50,21.791157506074462,"[172.0,11.0,21.791157506074462]",0
501550,1934,135,605,15.633311940637471,"[1934.0,135.0,15.633311940637471]",0
501888,580,29,160,18.138357147217057,"[580.0,29.0,18.138357147217057]",0
502470,460,68,238,5.777252476814597,"[460.0,68.0,5.777252476814597]",0
502512,2312,113,749,31.356542777678705,"[2312.0,113.0,31.356542777678705]",1
502604,328,44,150,7.647630870283843,"[328.0,44.0,7.647630870283843]",0
502763,388,20,94,34.21818537746144,"[388.0,20.0,34.21818537746144]",0
503684,266,15,106,16.854277399718644,"[266.0,15.0,16.854277399718644]",0
503731,184,9,57,17.248993529414342,"[184.0,9.0,17.248993529414342]",0
503764,2673,102,681,29.085173057556357,"[2673.0,102.0,29.085173057556357]",1
504105,3886,182,945,29.496838907842623,"[3886.0,182.0,29.496838907842623]",1
504157,6356,192,1503,31.155740915152013,"[6356.0,192.0,31.155740915152013]",2
504234,4466,162,1546,26.740035943803424,"[4466.0,162.0,26.740035943803424]",1
504363,1888,104,463,34.787501725844244,"[1888.0,104.0,34.787501725844244]",0
504596,1688,156,656,12.599788620596202,"[1688.0,156.0,12.599788620596202]",0
504652,749,55,202,18.548725531831533,"[749.0,55.0,18.548725531831533]",0
504967,94,7,38,13.451854182690985,"[94.0,7.0,13.451854182690985]",0
505142,173,19,80,7.248714344566407,"[173.0,19.0,7.248714344566407]",0
505417,99,12,44,11.678457245559606,"[99.0,12.0,11.678457245559606]",0
505606,904,44,277,23.281347505010284,"[904.0,44.0,23.281347505010284]",0
505700,1570,94,462,26.970246364702994,"[1570.0,94.0,26.970246364702994]",0
505878,113,12,63,9.189503234504556,"[113.0,12.0,9.189503234504556]",0
505961,656,50,222,14.744961090183331,"[656.0,50.0,14.744961090183331]",0
506206,4999,146,1128,43.6192467475193,"[4999.0,146.0,43.6192467475193]",1
506233,214,31,106,5.962968157496048,"[214.0,31.0,5.962968157496048]",0
507334,996,46,230,24.247077616629593,"[996.0,46.0,24.247077616629593]",0
507730,44,4,21,12.754084313139327,"[44.0,4.0,12.754084313139327]",0
508068,1650,49,364,84.81361618157734,"[1650.0,49.0,84.81361618157734]",0
508326,1012,46,315,34.3304205884195,"[1012.0,46.0,34.3304205884195]",0
508637,5792,224,2019,30.324362223573573,"[5792.0,224.0,30.324362223573573]",1
508804,7309,241,1696,23.73895389916819,"[7309.0,241.0,23.73895389916819]",2
509029,1234,69,364,22.89524496733409,"[1234.0,69.0,22.89524496733409]",0
509768,515,41,222,8.393595119160219,"[515.0,41.0,8.393595119160219]",0
509926,310,23,124,12.964530511491699,"[310.0,23.0,12.964530511491699]",0
510068,123,10,53,9.189970378382922,"[123.0,10.0,9.189970378382922]",0
